016, Postojna, 9393, 45.78303, 14.203842
017, Logatec, 9312, 45.917084, 14.228559
018, Vrhnika, 8693, 45.966583, 14.297387
019, Kočevje, 8342, 45.6409, 14.863313
020, Slovenska Bistrica, 7894, 46.391983, 15.572786
021, Slovenj Gradec, 7380, 46.507584, 15.076817
022, Grosuplje, 7230, 45.955765, 14.658899
023, Krško, 7039, 45.959, 15.492131
024, Brežice, 6759, 45.90881, 15.596465
025, Ravne na Koroškem, 6675, 46.544834, 14.966044
026, Ajdovščina, 6665, 45.8869, 13.909914
027, Litija, 6466, 46.05923, 14.826601
028, Mengeš, 6399, 46.165913, 14.571969
029, Zagorje ob Savi, 6216, 46.134518, 14.994597
030, Lucija, 6125, 45.508213, 13.603133
031, Radovljica, 6011, 46.343735, 14.174005
032, Idrija, 5905, 46.002945, 14.027846
033, Sežana, 5665, 45.70935, 13.873818
034, Črnomelj, 5597, 45.571484, 15.193077
035, Medvode, 5151, 46.141907, 14.403259
036, Hrastnik, 5106, 46.141727, 15.08449
037, Bled, 5052, 46.36833, 14.11458
038, Slovenske Konjice, 5001, 46.336918, 15.421471
039, Rogaška Slatina, 4980, 46.233192, 15.63788
040, Žalec, 4892, 46.251984, 15.165029
